,OBJECTID,STATECODE,COUNTYCODE,GNIS_ID,ST_CNTY_CO,COUNTYNAME,LEGAL_NAME,CLASSCODE,LEGAL_DESC,CLASSCODE_,STATE_POST,GIS_ACRES,STATENAME,Count_,ID,comm_avg,res_avg
203,149,48,497,01384034,48497,Wise,Wise County,H1,County,An active county or equivalent feature,TX,591215.634,Texas,20,237,2.17442,2.17442
204,151,48,143,01383857,48143,Erath,Erath County,H1,County,An active county or equivalent feature,TX,697267.304,Texas,19,239,2.13175,2.13175
205,153,48,401,01383986,48401,Rusk,Rusk County,H1,County,An active county or equivalent feature,TX,599822.449,Texas,38,240,1.45472,1.45472
206,156,48,237,01383904,48237,Jack,Jack County,H1,County,An active county or equivalent feature,TX,589348.267,Texas,14,241,1.78617,1.78617
207,159,48,417,01383994,48417,Shackelford,Shackelford County,H1,County,An active county or equivalent feature,TX,586059.625,Texas,2,243,0.945406,0.945406
208,166,48,423,01383997,48423,Smith,Smith County,H1,County,An active county or equivalent feature,TX,607977.232,Texas,33,245,1.45127,1.45127
209,171,48,231,01383901,48231,Hunt,Hunt County,H1,County,An active county or equivalent feature,TX,565615.22,Texas,22,246,1.74161,1.74161
210,173,48,499,01384035,48499,Wood,Wood County,H1,County,An active county or equivalent feature,TX,445052.211,Texas,24,247,1.38862,1.38862
211,177,48,063,01383817,48063,Camp,Camp County,H1,County,An active county or equivalent feature,TX,129105.756,Texas,4,249,1.20264,1.20264
212,179,48,161,01383866,48161,Freestone,Freestone County,H1,County,An active county or equivalent feature,TX,571155.906,Texas,12,251,1.80721,1.80721
213,180,48,399,01383985,48399,Runnels,Runnels County,H1,County,An active county or equivalent feature,TX,675475.762,Texas,13,252,1.37043,1.37043
214,183,48,315,01383940,48315,Marion,Marion County,H1,County,An active county or equivalent feature,TX,269757.717,Texas,12,253,1.02102,1.02102
215,191,48,085,01383828,48085,Collin,Collin County,H1,County,An active county or equivalent feature,TX,567384.732,Texas,32,254,2.13839,2.13839
216,193,48,425,01383998,48425,Somervell,Somervell County,H1,County,An active county or equivalent feature,TX,122245.678,Texas,4,255,1.84835,1.84835
217,200,48,337,01383954,48337,Montague,Montague County,H1,County,An active county or equivalent feature,TX,600098.71,Texas,17,256,0.929971,0.929971
218,201,48,049,01383810,48049,Brown,Brown County,H1,County,An active county or equivalent feature,TX,612370.705,Texas,15,257,1.1453,1.1453
219,202,48,207,01383889,48207,Haskell,Haskell County,H1,County,An active county or equivalent feature,TX,582880.894,Texas,9,258,1.46425,1.46425
220,207,48,447,01384009,48447,Throckmorton,Throckmorton County,H1,County,An active county or equivalent feature,TX,586007.603,Texas,3,259,2.10017,2.10017
221,211,48,487,01384029,48487,Wilbarger,Wilbarger County,H1,County,An active county or equivalent feature,TX,625892.663,Texas,12,260,0.948668,0.948668
222,212,48,183,01383877,48183,Gregg,Gregg County,H1,County,An active county or equivalent feature,TX,175576.842,Texas,14,261,1.13964,1.13964
223,216,48,113,01383842,48113,Dallas,Dallas County,H1,County,An active county or equivalent feature,TX,581362.484,Texas,26,264,1.55844,1.55844
224,220,48,217,01383894,48217,Hill,Hill County,H1,County,An active county or equivalent feature,TX,630538.697,Texas,23,265,0.834823,0.834823
225,223,48,467,01384019,48467,Van Zandt,Van Zandt County,H1,County,An active county or equivalent feature,TX,549959.562,Texas,26,267,1.34433,1.34433
226,227,48,503,01384037,48503,Young,Young County,H1,County,An active county or equivalent feature,TX,596971.468,Texas,11,268,0.419373,0.419373
227,229,48,073,01383822,48073,Cherokee,Cherokee County,H1,County,An active county or equivalent feature,TX,680720.664,Texas,37,269,0.870394,0.870394
228,231,48,221,01383896,48221,Hood,Hood County,H1,County,An active county or equivalent feature,TX,279756.711,Texas,9,270,2.34334,2.34334
229,233,48,293,01383932,48293,Limestone,Limestone County,H1,County,An active county or equivalent feature,TX,596786.786,Texas,17,271,1.59641,1.59641
230,234,48,121,01383847,48121,Denton,Denton County,H1,County,An active county or equivalent feature,TX,609644.769,Texas,37,272,1.45622,1.45622
231,235,48,387,01383979,48387,Red River,Red River County,H1,County,An active county or equivalent feature,TX,675511.139,Texas,27,273,0.732241,0.732241
232,236,48,197,01383884,48197,Hardeman,Hardeman County,H1,County,An active county or equivalent feature,TX,446258.711,Texas,7,274,1.4787,1.4787
233,237,48,363,01383967,48363,Palo Pinto,Palo Pinto County,H1,County,An active county or equivalent feature,TX,630516.895,Texas,13,275,2.4559,2.4559
234,252,48,253,01383912,48253,Jones,Jones County,H1,County,An active county or equivalent feature,TX,599163.746,Texas,15,277,2.36829,2.36829
235,256,48,349,01383960,48349,Navarro,Navarro County,H1,County,An active county or equivalent feature,TX,696790.803,Texas,26,279,4.93631,4.93631
236,257,48,009,01383790,48009,Archer,Archer County,H1,County,An active county or equivalent feature,TX,592026.39,Texas,9,280,0.440309,0.440309
237,258,48,023,01383797,48023,Baylor,Baylor County,H1,County,An active county or equivalent feature,TX,576631.587,Texas,6,281,1.08535,1.08535
238,280,48,419,01383995,48419,Shelby,Shelby County,H1,County,An active county or equivalent feature,TX,534055.643,Texas,26,283,2.39406,2.39406
239,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
240,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
241,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
242,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
243,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
244,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
245,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
246,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
247,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
248,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
249,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
250,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
251,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
252,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
253,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
254,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
255,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
256,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
257,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
258,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
259,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
260,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
261,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
262,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
263,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
264,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
265,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
266,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
267,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
268,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
269,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
270,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
271,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
272,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
273,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
274,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
275,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
276,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
277,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
278,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
279,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
280,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
281,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
282,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
283,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
284,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
285,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
286,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
287,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
288,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
289,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
290,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
291,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
292,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
293,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
294,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
295,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
296,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
297,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
298,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
299,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
300,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
301,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
302,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
303,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
304,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
305,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
306,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
307,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
308,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
309,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
310,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
311,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
312,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
313,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
314,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
315,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
316,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
317,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
318,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
319,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
320,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
321,41,48,261,01383916,48261,Kenedy,Kenedy County,H1,County,An active county or equivalent feature,TX,915354.635,Texas,2,106,0.0,0.0
